year,month,min_gwl,mean_gwl,max_gwl,ms_nr,ms_nr_global
1992,10,,,,W_GWM1031,hh-W_GWM1031
1992,11,,,,W_GWM1031,hh-W_GWM1031
1992,12,,,,W_GWM1031,hh-W_GWM1031
1993,1,,,,W_GWM1031,hh-W_GWM1031
1993,2,,,,W_GWM1031,hh-W_GWM1031
1993,3,,,,W_GWM1031,hh-W_GWM1031
1993,4,,,,W_GWM1031,hh-W_GWM1031
1993,5,,,,W_GWM1031,hh-W_GWM1031
1993,6,,,,W_GWM1031,hh-W_GWM1031
1993,7,,,,W_GWM1031,hh-W_GWM1031
1993,8,,,,W_GWM1031,hh-W_GWM1031
1993,9,,,,W_GWM1031,hh-W_GWM1031
1993,10,,,,W_GWM1031,hh-W_GWM1031
1993,11,,,,W_GWM1031,hh-W_GWM1031
1993,12,,,,W_GWM1031,hh-W_GWM1031
1994,1,,,,W_GWM1031,hh-W_GWM1031
1994,2,,,,W_GWM1031,hh-W_GWM1031
1994,3,,,,W_GWM1031,hh-W_GWM1031
1994,4,,,,W_GWM1031,hh-W_GWM1031
1994,5,,,,W_GWM1031,hh-W_GWM1031
1994,6,,,,W_GWM1031,hh-W_GWM1031
1994,7,,,,W_GWM1031,hh-W_GWM1031
1994,8,,,,W_GWM1031,hh-W_GWM1031
1994,9,,,,W_GWM1031,hh-W_GWM1031
1994,10,,,,W_GWM1031,hh-W_GWM1031
1994,11,,,,W_GWM1031,hh-W_GWM1031
1994,12,,,,W_GWM1031,hh-W_GWM1031
1995,1,,,,W_GWM1031,hh-W_GWM1031
1995,2,,,,W_GWM1031,hh-W_GWM1031
1995,3,,,,W_GWM1031,hh-W_GWM1031
1995,4,,,,W_GWM1031,hh-W_GWM1031
1995,5,,,,W_GWM1031,hh-W_GWM1031
1995,6,,,,W_GWM1031,hh-W_GWM1031
1995,7,,,,W_GWM1031,hh-W_GWM1031
1995,8,,,,W_GWM1031,hh-W_GWM1031
1995,9,,,,W_GWM1031,hh-W_GWM1031
1995,10,,,,W_GWM1031,hh-W_GWM1031
1995,11,,,,W_GWM1031,hh-W_GWM1031
1995,12,,,,W_GWM1031,hh-W_GWM1031
1996,1,,,,W_GWM1031,hh-W_GWM1031
1996,2,,,,W_GWM1031,hh-W_GWM1031
1996,3,,,,W_GWM1031,hh-W_GWM1031
1996,4,,,,W_GWM1031,hh-W_GWM1031
1996,5,,,,W_GWM1031,hh-W_GWM1031
1996,6,,,,W_GWM1031,hh-W_GWM1031
1996,7,,,,W_GWM1031,hh-W_GWM1031
1996,8,,,,W_GWM1031,hh-W_GWM1031
1996,9,,,,W_GWM1031,hh-W_GWM1031
1996,10,,,,W_GWM1031,hh-W_GWM1031
1996,11,,,,W_GWM1031,hh-W_GWM1031
1996,12,,,,W_GWM1031,hh-W_GWM1031
1997,1,,,,W_GWM1031,hh-W_GWM1031
1997,2,,,,W_GWM1031,hh-W_GWM1031
1997,3,,,,W_GWM1031,hh-W_GWM1031
1997,4,,,,W_GWM1031,hh-W_GWM1031
1997,5,,,,W_GWM1031,hh-W_GWM1031
1997,6,,,,W_GWM1031,hh-W_GWM1031
1997,7,,,,W_GWM1031,hh-W_GWM1031
1997,8,,,,W_GWM1031,hh-W_GWM1031
1997,9,,,,W_GWM1031,hh-W_GWM1031
1997,10,,,,W_GWM1031,hh-W_GWM1031
1997,11,,,,W_GWM1031,hh-W_GWM1031
1997,12,,,,W_GWM1031,hh-W_GWM1031
1998,1,,,,W_GWM1031,hh-W_GWM1031
1998,2,,,,W_GWM1031,hh-W_GWM1031
1998,3,,,,W_GWM1031,hh-W_GWM1031
1998,4,,,,W_GWM1031,hh-W_GWM1031
1998,5,,,,W_GWM1031,hh-W_GWM1031
1998,6,,,,W_GWM1031,hh-W_GWM1031
1998,7,,,,W_GWM1031,hh-W_GWM1031
1998,8,,,,W_GWM1031,hh-W_GWM1031
1998,9,,,,W_GWM1031,hh-W_GWM1031
1998,10,,,,W_GWM1031,hh-W_GWM1031
1998,11,,,,W_GWM1031,hh-W_GWM1031
1998,12,,,,W_GWM1031,hh-W_GWM1031
1999,1,,,,W_GWM1031,hh-W_GWM1031
1999,2,,,,W_GWM1031,hh-W_GWM1031
1999,3,,,,W_GWM1031,hh-W_GWM1031
1999,4,,,,W_GWM1031,hh-W_GWM1031
1999,5,,,,W_GWM1031,hh-W_GWM1031
1999,6,,,,W_GWM1031,hh-W_GWM1031
1999,7,,,,W_GWM1031,hh-W_GWM1031
1999,8,,,,W_GWM1031,hh-W_GWM1031
1999,9,,,,W_GWM1031,hh-W_GWM1031
1999,10,,,,W_GWM1031,hh-W_GWM1031
1999,11,,,,W_GWM1031,hh-W_GWM1031
1999,12,,,,W_GWM1031,hh-W_GWM1031
2000,1,,,,W_GWM1031,hh-W_GWM1031
2000,2,,,,W_GWM1031,hh-W_GWM1031
2000,3,,,,W_GWM1031,hh-W_GWM1031
2000,4,,,,W_GWM1031,hh-W_GWM1031
2000,5,,,,W_GWM1031,hh-W_GWM1031
2000,6,,,,W_GWM1031,hh-W_GWM1031
2000,7,,,,W_GWM1031,hh-W_GWM1031
2000,8,,,,W_GWM1031,hh-W_GWM1031
2000,9,,,,W_GWM1031,hh-W_GWM1031
2000,10,,,,W_GWM1031,hh-W_GWM1031
2000,11,,,,W_GWM1031,hh-W_GWM1031
2000,12,,,,W_GWM1031,hh-W_GWM1031
2001,1,,,,W_GWM1031,hh-W_GWM1031
2001,2,,,,W_GWM1031,hh-W_GWM1031
2001,3,,,,W_GWM1031,hh-W_GWM1031
2001,4,,,,W_GWM1031,hh-W_GWM1031
2001,5,,,,W_GWM1031,hh-W_GWM1031
2001,6,,,,W_GWM1031,hh-W_GWM1031
2001,7,,,,W_GWM1031,hh-W_GWM1031
2001,8,,,,W_GWM1031,hh-W_GWM1031
2001,9,,,,W_GWM1031,hh-W_GWM1031
2001,10,,,,W_GWM1031,hh-W_GWM1031
2001,11,,,,W_GWM1031,hh-W_GWM1031
2001,12,,,,W_GWM1031,hh-W_GWM1031
2002,1,,,,W_GWM1031,hh-W_GWM1031
2002,2,,,,W_GWM1031,hh-W_GWM1031
2002,3,,,,W_GWM1031,hh-W_GWM1031
2002,4,,,,W_GWM1031,hh-W_GWM1031
2002,5,,,,W_GWM1031,hh-W_GWM1031
2002,6,,,,W_GWM1031,hh-W_GWM1031
2002,7,,,,W_GWM1031,hh-W_GWM1031
2002,8,,,,W_GWM1031,hh-W_GWM1031
2002,9,,,,W_GWM1031,hh-W_GWM1031
2002,10,,,,W_GWM1031,hh-W_GWM1031
2002,11,,,,W_GWM1031,hh-W_GWM1031
2002,12,,,,W_GWM1031,hh-W_GWM1031
2003,1,,,,W_GWM1031,hh-W_GWM1031
2003,2,,,,W_GWM1031,hh-W_GWM1031
2003,3,,,,W_GWM1031,hh-W_GWM1031
2003,4,,,,W_GWM1031,hh-W_GWM1031
2003,5,,,,W_GWM1031,hh-W_GWM1031
2003,6,,,,W_GWM1031,hh-W_GWM1031
2003,7,,,,W_GWM1031,hh-W_GWM1031
2003,8,,,,W_GWM1031,hh-W_GWM1031
2003,9,,,,W_GWM1031,hh-W_GWM1031
2003,10,,,,W_GWM1031,hh-W_GWM1031
2003,11,,,,W_GWM1031,hh-W_GWM1031
2003,12,,,,W_GWM1031,hh-W_GWM1031
2004,1,,,,W_GWM1031,hh-W_GWM1031
2004,2,,,,W_GWM1031,hh-W_GWM1031
2004,3,,,,W_GWM1031,hh-W_GWM1031
2004,4,,,,W_GWM1031,hh-W_GWM1031
2004,5,,,,W_GWM1031,hh-W_GWM1031
2004,6,,,,W_GWM1031,hh-W_GWM1031
2004,7,,,,W_GWM1031,hh-W_GWM1031
2004,8,,,,W_GWM1031,hh-W_GWM1031
2004,9,,,,W_GWM1031,hh-W_GWM1031
2004,10,,,,W_GWM1031,hh-W_GWM1031
2004,11,,,,W_GWM1031,hh-W_GWM1031
2004,12,,,,W_GWM1031,hh-W_GWM1031
2005,1,,,,W_GWM1031,hh-W_GWM1031
2005,2,,,,W_GWM1031,hh-W_GWM1031
2005,3,,,,W_GWM1031,hh-W_GWM1031
2005,4,,,,W_GWM1031,hh-W_GWM1031
2005,5,,,,W_GWM1031,hh-W_GWM1031
2005,6,,,,W_GWM1031,hh-W_GWM1031
2005,7,,,,W_GWM1031,hh-W_GWM1031
2005,8,-0.19,-0.19,-0.19,W_GWM1031,hh-W_GWM1031
2005,9,,,,W_GWM1031,hh-W_GWM1031
2005,10,-0.27,-0.27,-0.27,W_GWM1031,hh-W_GWM1031
2005,11,,,,W_GWM1031,hh-W_GWM1031
2005,12,-0.1,-0.1,-0.1,W_GWM1031,hh-W_GWM1031
2006,1,-0.29,-0.29,-0.29,W_GWM1031,hh-W_GWM1031
2006,2,-0.08,-0.08,-0.08,W_GWM1031,hh-W_GWM1031
2006,3,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2006,4,,,,W_GWM1031,hh-W_GWM1031
2006,5,,,,W_GWM1031,hh-W_GWM1031
2006,6,,,,W_GWM1031,hh-W_GWM1031
2006,7,-0.41,-0.41,-0.41,W_GWM1031,hh-W_GWM1031
2006,8,-0.38,-0.38,-0.38,W_GWM1031,hh-W_GWM1031
2006,9,-0.31,-0.31,-0.31,W_GWM1031,hh-W_GWM1031
2006,10,-0.38,-0.38,-0.38,W_GWM1031,hh-W_GWM1031
2006,11,-0.21,-0.21,-0.21,W_GWM1031,hh-W_GWM1031
2006,12,-0.19,-0.19,-0.19,W_GWM1031,hh-W_GWM1031
2007,1,-0.03,-0.03,-0.03,W_GWM1031,hh-W_GWM1031
2007,2,-0.08,-0.08,-0.08,W_GWM1031,hh-W_GWM1031
2007,3,-0.06,-0.06,-0.06,W_GWM1031,hh-W_GWM1031
2007,4,-0.2,-0.2,-0.2,W_GWM1031,hh-W_GWM1031
2007,5,-0.27,-0.27,-0.27,W_GWM1031,hh-W_GWM1031
2007,6,-0.27,-0.27,-0.27,W_GWM1031,hh-W_GWM1031
2007,7,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2007,8,-0.2,-0.2,-0.2,W_GWM1031,hh-W_GWM1031
2007,9,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2007,10,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2007,11,-0.15,-0.15,-0.15,W_GWM1031,hh-W_GWM1031
2007,12,-0.08,-0.08,-0.08,W_GWM1031,hh-W_GWM1031
2008,1,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2008,2,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2008,3,-0.03,-0.03,-0.03,W_GWM1031,hh-W_GWM1031
2008,4,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2008,5,-0.31,-0.31,-0.31,W_GWM1031,hh-W_GWM1031
2008,6,-0.44,-0.44,-0.44,W_GWM1031,hh-W_GWM1031
2008,7,-0.3,-0.3,-0.3,W_GWM1031,hh-W_GWM1031
2008,8,-0.3,-0.3,-0.3,W_GWM1031,hh-W_GWM1031
2008,9,-0.36,-0.36,-0.36,W_GWM1031,hh-W_GWM1031
2008,10,-0.22,-0.22,-0.22,W_GWM1031,hh-W_GWM1031
2008,11,-0.17,-0.17,-0.17,W_GWM1031,hh-W_GWM1031
2008,12,-0.18,-0.18,-0.18,W_GWM1031,hh-W_GWM1031
2009,1,-0.21,-0.21,-0.21,W_GWM1031,hh-W_GWM1031
2009,2,-0.22,-0.22,-0.22,W_GWM1031,hh-W_GWM1031
2009,3,-0.13,-0.13,-0.13,W_GWM1031,hh-W_GWM1031
2009,4,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2009,5,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2009,6,-0.31,-0.31,-0.31,W_GWM1031,hh-W_GWM1031
2009,7,-0.35,-0.35,-0.35,W_GWM1031,hh-W_GWM1031
2009,8,-0.37,-0.37,-0.37,W_GWM1031,hh-W_GWM1031
2009,9,-0.42,-0.42,-0.42,W_GWM1031,hh-W_GWM1031
2009,10,-0.36,-0.36,-0.36,W_GWM1031,hh-W_GWM1031
2009,11,-0.19,-0.19,-0.19,W_GWM1031,hh-W_GWM1031
2009,12,-0.11,-0.11,-0.11,W_GWM1031,hh-W_GWM1031
2010,1,-0.17,-0.17,-0.17,W_GWM1031,hh-W_GWM1031
2010,2,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2010,3,-0.1,-0.1,-0.1,W_GWM1031,hh-W_GWM1031
2010,4,-0.11,-0.11,-0.11,W_GWM1031,hh-W_GWM1031
2010,5,-0.18,-0.18,-0.18,W_GWM1031,hh-W_GWM1031
2010,6,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2010,7,-0.45,-0.45,-0.45,W_GWM1031,hh-W_GWM1031
2010,8,-0.39,-0.39,-0.39,W_GWM1031,hh-W_GWM1031
2010,9,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2010,10,-0.2,-0.2,-0.2,W_GWM1031,hh-W_GWM1031
2010,11,-0.09,-0.09,-0.09,W_GWM1031,hh-W_GWM1031
2010,12,-0.13,-0.13,-0.13,W_GWM1031,hh-W_GWM1031
2011,1,-0.07,-0.07,-0.07,W_GWM1031,hh-W_GWM1031
2011,2,-0.09,-0.09,-0.09,W_GWM1031,hh-W_GWM1031
2011,3,-0.22,-0.22,-0.22,W_GWM1031,hh-W_GWM1031
2011,4,-0.27,-0.27,-0.27,W_GWM1031,hh-W_GWM1031
2011,5,-0.41,-0.41,-0.41,W_GWM1031,hh-W_GWM1031
2011,6,-0.46,-0.46,-0.46,W_GWM1031,hh-W_GWM1031
2011,7,-0.32,-0.32,-0.32,W_GWM1031,hh-W_GWM1031
2011,8,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2011,9,-0.24,-0.24,-0.24,W_GWM1031,hh-W_GWM1031
2011,10,-0.27,-0.27,-0.27,W_GWM1031,hh-W_GWM1031
2011,11,-0.3,-0.3,-0.3,W_GWM1031,hh-W_GWM1031
2011,12,-0.04,-0.04,-0.04,W_GWM1031,hh-W_GWM1031
2012,1,0.05,0.05,0.05,W_GWM1031,hh-W_GWM1031
2012,2,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2012,3,-0.13,-0.13,-0.13,W_GWM1031,hh-W_GWM1031
2012,4,-0.18,-0.18,-0.18,W_GWM1031,hh-W_GWM1031
2012,5,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2012,6,-0.36,-0.36,-0.36,W_GWM1031,hh-W_GWM1031
2012,7,-0.36,-0.36,-0.36,W_GWM1031,hh-W_GWM1031
2012,8,-0.4,-0.4,-0.4,W_GWM1031,hh-W_GWM1031
2012,9,-0.36,-0.36,-0.36,W_GWM1031,hh-W_GWM1031
2012,10,-0.24,-0.24,-0.24,W_GWM1031,hh-W_GWM1031
2012,11,-0.23,-0.23,-0.23,W_GWM1031,hh-W_GWM1031
2012,12,-0.19,-0.19,-0.19,W_GWM1031,hh-W_GWM1031
2013,1,-0.06,-0.06,-0.06,W_GWM1031,hh-W_GWM1031
2013,2,-0.07,-0.07,-0.07,W_GWM1031,hh-W_GWM1031
2013,3,-0.2,-0.2,-0.2,W_GWM1031,hh-W_GWM1031
2013,4,-0.23,-0.23,-0.23,W_GWM1031,hh-W_GWM1031
2013,5,-0.17,-0.17,-0.17,W_GWM1031,hh-W_GWM1031
2013,6,-0.13,-0.13,-0.13,W_GWM1031,hh-W_GWM1031
2013,7,-0.27,-0.27,-0.27,W_GWM1031,hh-W_GWM1031
2013,8,-0.33,-0.33,-0.33,W_GWM1031,hh-W_GWM1031
2013,9,-0.32,-0.32,-0.32,W_GWM1031,hh-W_GWM1031
2013,10,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2013,11,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2013,12,-0.1,-0.1,-0.1,W_GWM1031,hh-W_GWM1031
2014,1,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2014,2,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2014,3,-0.16,-0.16,-0.16,W_GWM1031,hh-W_GWM1031
2014,4,-0.17,-0.17,-0.17,W_GWM1031,hh-W_GWM1031
2014,5,-0.17,-0.17,-0.17,W_GWM1031,hh-W_GWM1031
2014,6,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2014,7,-0.36,-0.36,-0.36,W_GWM1031,hh-W_GWM1031
2014,8,-0.38,-0.38,-0.38,W_GWM1031,hh-W_GWM1031
2014,9,-0.42,-0.42,-0.42,W_GWM1031,hh-W_GWM1031
2014,10,-0.38,-0.38,-0.38,W_GWM1031,hh-W_GWM1031
2014,11,-0.33,-0.33,-0.33,W_GWM1031,hh-W_GWM1031
2014,12,-0.23,-0.23,-0.23,W_GWM1031,hh-W_GWM1031
2015,1,-0.04,-0.04,-0.04,W_GWM1031,hh-W_GWM1031
2015,2,-0.09,-0.09,-0.09,W_GWM1031,hh-W_GWM1031
2015,3,-0.11,-0.11,-0.11,W_GWM1031,hh-W_GWM1031
2015,4,-0.1,-0.1,-0.1,W_GWM1031,hh-W_GWM1031
2015,5,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2015,6,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2015,7,-0.36,-0.36,-0.36,W_GWM1031,hh-W_GWM1031
2015,8,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2015,9,-0.16,-0.16,-0.16,W_GWM1031,hh-W_GWM1031
2015,10,-0.18,-0.18,-0.18,W_GWM1031,hh-W_GWM1031
2015,11,-0.06,-0.06,-0.06,W_GWM1031,hh-W_GWM1031
2015,12,0.02,0.02,0.02,W_GWM1031,hh-W_GWM1031
2016,1,-0.07,-0.07,-0.07,W_GWM1031,hh-W_GWM1031
2016,2,0.01,0.01,0.01,W_GWM1031,hh-W_GWM1031
2016,3,-0.07,-0.07,-0.07,W_GWM1031,hh-W_GWM1031
2016,4,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2016,5,-0.17,-0.17,-0.17,W_GWM1031,hh-W_GWM1031
2016,6,-0.2,-0.2,-0.2,W_GWM1031,hh-W_GWM1031
2016,7,-0.21,-0.21,-0.21,W_GWM1031,hh-W_GWM1031
2016,8,-0.3,-0.3,-0.3,W_GWM1031,hh-W_GWM1031
2016,9,-0.39,-0.39,-0.39,W_GWM1031,hh-W_GWM1031
2016,10,-0.44,-0.44,-0.44,W_GWM1031,hh-W_GWM1031
2016,11,-0.33,-0.33,-0.33,W_GWM1031,hh-W_GWM1031
2016,12,-0.23,-0.23,-0.23,W_GWM1031,hh-W_GWM1031
2017,1,-0.1,-0.1,-0.1,W_GWM1031,hh-W_GWM1031
2017,2,-0.2,-0.2,-0.2,W_GWM1031,hh-W_GWM1031
2017,3,-0.1,-0.1,-0.1,W_GWM1031,hh-W_GWM1031
2017,4,-0.12,-0.12,-0.12,W_GWM1031,hh-W_GWM1031
2017,5,-0.16,-0.16,-0.16,W_GWM1031,hh-W_GWM1031
2017,6,-0.23,-0.23,-0.23,W_GWM1031,hh-W_GWM1031
2017,7,-0.22,-0.22,-0.22,W_GWM1031,hh-W_GWM1031
2017,8,-0.24,-0.24,-0.24,W_GWM1031,hh-W_GWM1031
2017,9,-0.29,-0.29,-0.29,W_GWM1031,hh-W_GWM1031
2017,10,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2017,11,-0.04,-0.04,-0.04,W_GWM1031,hh-W_GWM1031
2017,12,-0.01,-0.01,-0.01,W_GWM1031,hh-W_GWM1031
2018,1,0.0,0.0,0.0,W_GWM1031,hh-W_GWM1031
2018,2,-0.07,-0.07,-0.07,W_GWM1031,hh-W_GWM1031
2018,3,-0.18,-0.18,-0.18,W_GWM1031,hh-W_GWM1031
2018,4,-0.17,-0.17,-0.17,W_GWM1031,hh-W_GWM1031
2018,5,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2018,6,-0.32,-0.32,-0.32,W_GWM1031,hh-W_GWM1031
2018,7,-0.38,-0.38,-0.38,W_GWM1031,hh-W_GWM1031
2018,8,-0.46,-0.46,-0.46,W_GWM1031,hh-W_GWM1031
2018,9,-0.47,-0.47,-0.47,W_GWM1031,hh-W_GWM1031
2018,10,-0.45,-0.45,-0.45,W_GWM1031,hh-W_GWM1031
2018,11,-0.5,-0.5,-0.5,W_GWM1031,hh-W_GWM1031
2018,12,-0.38,-0.38,-0.38,W_GWM1031,hh-W_GWM1031
2019,1,,,,W_GWM1031,hh-W_GWM1031
2019,2,-0.24,-0.24,-0.24,W_GWM1031,hh-W_GWM1031
2019,3,,,,W_GWM1031,hh-W_GWM1031
2019,4,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2019,5,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2019,6,-0.34,-0.34,-0.34,W_GWM1031,hh-W_GWM1031
2019,7,-0.37,-0.37,-0.37,W_GWM1031,hh-W_GWM1031
2019,8,-0.41,-0.41,-0.41,W_GWM1031,hh-W_GWM1031
2019,9,-0.39,-0.39,-0.39,W_GWM1031,hh-W_GWM1031
2019,10,-0.21,-0.21,-0.21,W_GWM1031,hh-W_GWM1031
2019,11,-0.13,-0.13,-0.13,W_GWM1031,hh-W_GWM1031
2019,12,-0.08,-0.08,-0.08,W_GWM1031,hh-W_GWM1031
2020,1,-0.07,-0.07,-0.07,W_GWM1031,hh-W_GWM1031
2020,2,0.01,0.01,0.01,W_GWM1031,hh-W_GWM1031
2020,3,-0.02,-0.02,-0.02,W_GWM1031,hh-W_GWM1031
2020,4,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
2020,5,-0.24,-0.24,-0.24,W_GWM1031,hh-W_GWM1031
2020,6,-0.31,-0.31,-0.31,W_GWM1031,hh-W_GWM1031
2020,7,-0.28,-0.28,-0.28,W_GWM1031,hh-W_GWM1031
2020,8,-0.34,-0.34,-0.34,W_GWM1031,hh-W_GWM1031
2020,9,-0.33,-0.33,-0.33,W_GWM1031,hh-W_GWM1031
2020,10,-0.3,-0.3,-0.3,W_GWM1031,hh-W_GWM1031
2020,11,-0.25,-0.25,-0.25,W_GWM1031,hh-W_GWM1031
2020,12,-0.25,-0.25,-0.25,W_GWM1031,hh-W_GWM1031
2021,1,-0.16,-0.16,-0.16,W_GWM1031,hh-W_GWM1031
2021,2,-0.18,-0.18,-0.18,W_GWM1031,hh-W_GWM1031
2021,3,-0.13,-0.13,-0.13,W_GWM1031,hh-W_GWM1031
2021,4,-0.15,-0.15,-0.15,W_GWM1031,hh-W_GWM1031
2021,5,-0.16,-0.16,-0.16,W_GWM1031,hh-W_GWM1031
2021,6,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2021,7,-0.33,-0.33,-0.33,W_GWM1031,hh-W_GWM1031
2021,8,-0.31,-0.31,-0.31,W_GWM1031,hh-W_GWM1031
2021,9,-0.29,-0.29,-0.29,W_GWM1031,hh-W_GWM1031
2021,10,-0.26,-0.26,-0.26,W_GWM1031,hh-W_GWM1031
2021,11,-0.22,-0.22,-0.22,W_GWM1031,hh-W_GWM1031
2021,12,-0.14,-0.14,-0.14,W_GWM1031,hh-W_GWM1031
1990,1,,,,W_GWM1150,hh-W_GWM1150
1990,2,,,,W_GWM1150,hh-W_GWM1150
1990,3,,,,W_GWM1150,hh-W_GWM1150
1990,4,,,,W_GWM1150,hh-W_GWM1150
1990,5,,,,W_GWM1150,hh-W_GWM1150
1990,6,,,,W_GWM1150,hh-W_GWM1150
1990,7,,,,W_GWM1150,hh-W_GWM1150
1990,8,,,,W_GWM1150,hh-W_GWM1150
1990,9,,,,W_GWM1150,hh-W_GWM1150
1990,10,,,,W_GWM1150,hh-W_GWM1150
1990,11,,,,W_GWM1150,hh-W_GWM1150
1990,12,,,,W_GWM1150,hh-W_GWM1150
1991,1,,,,W_GWM1150,hh-W_GWM1150
1991,2,,,,W_GWM1150,hh-W_GWM1150
1991,3,,,,W_GWM1150,hh-W_GWM1150
1991,4,,,,W_GWM1150,hh-W_GWM1150
1991,5,,,,W_GWM1150,hh-W_GWM1150
1991,6,,,,W_GWM1150,hh-W_GWM1150
1991,7,,,,W_GWM1150,hh-W_GWM1150
1991,8,,,,W_GWM1150,hh-W_GWM1150
1991,9,,,,W_GWM1150,hh-W_GWM1150
1991,10,,,,W_GWM1150,hh-W_GWM1150
1991,11,,,,W_GWM1150,hh-W_GWM1150
1991,12,,,,W_GWM1150,hh-W_GWM1150
1992,1,,,,W_GWM1150,hh-W_GWM1150
1992,2,,,,W_GWM1150,hh-W_GWM1150
1992,3,,,,W_GWM1150,hh-W_GWM1150
1992,4,,,,W_GWM1150,hh-W_GWM1150
1992,5,,,,W_GWM1150,hh-W_GWM1150
1992,6,,,,W_GWM1150,hh-W_GWM1150
1992,7,,,,W_GWM1150,hh-W_GWM1150
1992,8,,,,W_GWM1150,hh-W_GWM1150
1992,9,,,,W_GWM1150,hh-W_GWM1150
1992,10,,,,W_GWM1150,hh-W_GWM1150
1992,11,,,,W_GWM1150,hh-W_GWM1150
1992,12,,,,W_GWM1150,hh-W_GWM1150
1993,1,,,,W_GWM1150,hh-W_GWM1150
1993,2,,,,W_GWM1150,hh-W_GWM1150
1993,3,,,,W_GWM1150,hh-W_GWM1150
1993,4,,,,W_GWM1150,hh-W_GWM1150
1993,5,,,,W_GWM1150,hh-W_GWM1150
1993,6,,,,W_GWM1150,hh-W_GWM1150
1993,7,,,,W_GWM1150,hh-W_GWM1150
1993,8,,,,W_GWM1150,hh-W_GWM1150
1993,9,,,,W_GWM1150,hh-W_GWM1150
1993,10,,,,W_GWM1150,hh-W_GWM1150
1993,11,,,,W_GWM1150,hh-W_GWM1150
1993,12,,,,W_GWM1150,hh-W_GWM1150
1994,1,,,,W_GWM1150,hh-W_GWM1150
1994,2,,,,W_GWM1150,hh-W_GWM1150
1994,3,,,,W_GWM1150,hh-W_GWM1150
1994,4,,,,W_GWM1150,hh-W_GWM1150
1994,5,,,,W_GWM1150,hh-W_GWM1150
1994,6,,,,W_GWM1150,hh-W_GWM1150
1994,7,,,,W_GWM1150,hh-W_GWM1150
1994,8,,,,W_GWM1150,hh-W_GWM1150
1994,9,,,,W_GWM1150,hh-W_GWM1150
1994,10,,,,W_GWM1150,hh-W_GWM1150
1994,11,,,,W_GWM1150,hh-W_GWM1150
1994,12,,,,W_GWM1150,hh-W_GWM1150
1995,1,,,,W_GWM1150,hh-W_GWM1150
1995,2,,,,W_GWM1150,hh-W_GWM1150
1995,3,,,,W_GWM1150,hh-W_GWM1150
1995,4,,,,W_GWM1150,hh-W_GWM1150
1995,5,,,,W_GWM1150,hh-W_GWM1150
1995,6,,,,W_GWM1150,hh-W_GWM1150
1995,7,,,,W_GWM1150,hh-W_GWM1150
1995,8,,,,W_GWM1150,hh-W_GWM1150
1995,9,,,,W_GWM1150,hh-W_GWM1150
1995,10,,,,W_GWM1150,hh-W_GWM1150
1995,11,,,,W_GWM1150,hh-W_GWM1150
1995,12,,,,W_GWM1150,hh-W_GWM1150
1996,1,,,,W_GWM1150,hh-W_GWM1150
1996,2,,,,W_GWM1150,hh-W_GWM1150
1996,3,,,,W_GWM1150,hh-W_GWM1150
1996,4,,,,W_GWM1150,hh-W_GWM1150
1996,5,,,,W_GWM1150,hh-W_GWM1150
1996,6,,,,W_GWM1150,hh-W_GWM1150
1996,7,,,,W_GWM1150,hh-W_GWM1150
1996,8,,,,W_GWM1150,hh-W_GWM1150
1996,9,,,,W_GWM1150,hh-W_GWM1150
1996,10,,,,W_GWM1150,hh-W_GWM1150
